[云贝推歌精选] 云贝每周听友推歌精选,清新-流行-华语,介绍：云贝推歌你的热爱值得被听见每周听友推歌实力精选,5739,1776861,50,59
华语经典丨不容错过的神级Live现场,华语-粤语-经典,介绍：相比录音室专辑的完美无暇现场的演唱往往更让听众感同身受不一样的编曲也会带来意外的惊喜个人向精选多首华语Live给大家带来不同的听觉体验封面：张学友,15万,25064490,110,299
“十七八岁的夏天我现在还能记得”,华语-怀旧-流行,介绍：十七八岁的时候总觉得夏天很长，好像怎么都不会过去一样.夏天的傍晚，天光还未尽数褪去，照片里是几道模糊的身影，头发也被风吹的四散扬起，脸上漾起不具名的笑意，我已经记不清当时的情景了，但我想，那一刻肯定很尽兴。,233,19027,78,4
「国语/0.8X」时间不等人 等你的是我,华语-夜晚-翻唱,介绍：你总是在不停的翻找文案，只不过是在找寻替你讲故事的人。能轻易失去的东西，谈不上有多遗憾，可是我做不到。“人们总是兴高采烈的去奔赴一场未知的悲剧。”,106,3955,50,5
分手情歌 | 歌词里的句句都是忘记,华语-流行-伤感,介绍：要是可以的话，我根本不想和谁产生社交关系，不想要在别人面前伪装自己，把自己武装起来，做自己不想做的事，也不想花费精力去维持所谓的人际关系。况且，这还是我最不擅长的事。我就想着，让我待在自己的世界里吧，快乐也好，沉沦也罢。,113,22099,49,评论
【伤感说唱】故事仍继续却没有彼此,华语-流行-说唱,介绍：每个人都会经历一些痛苦的回忆，或许是爱情、亲情、友情，我们久久不能忘怀。每天听着伤感的说唱音乐，越听越伤心。但这些也许成了我们的回忆，也许还在进行时。不管这些痛苦还在继续，还是过去，不过一切都会好起来。人生路漫长，让我们听着忧伤的旋律、伤感说唱，走进我们心里那个真实的世界吧。,2018,435869,146,21
治愈｜熬过万丈孤独 藏下星辰大海✨,华语-流行-伤感,介绍：人生的黑夜也没什么不好，愈是黑暗的晚上，月亮与星星就愈是美丽了 。——林青玄生活总会在最深的绝望里，遇见最美丽的风景。,25,3518,30,评论
忧郁烟嗓范｜空气里弥漫着心痛,华语-伤感,介绍：慵懒又有点沙哑和小颓废的噪音很适合在放空时听，这样的迷人小烟噪让人听到就无法自拔了，有种说不出的性感，与生俱来的废感很轻易就能把许多感情唱得很矛盾很忧伤．．．．世上有一种声音能够穿透灵魂，那就是“烟噪”，忧郁而粹，低沉而尖锐，一开口就已满载故事，一口唱不完，一首听不够。,151,16979,54,1
后来，我把遇到你的瞬间回忆了千万遍,怀旧-思念-华语,介绍：对我来说你就像那春日的燕子风筝 我盼着你高飞 又扯紧了手中的线 怕你远走 后来我才明白 那终是对我而言 我何时握紧过手中的线 别人的爱情是雪地里写诗 边写边消失 我们的爱则是宇宙中遨游 漫天星辰与你,164,24065,80,2
拥抱夜晚｜每个人都在宇宙的温柔怀抱里,华语-治愈-放松,介绍：晚风轻踩着云朵月亮在贩售快乐你从银河背后靠近我我与星辉一同为你沉沦我会带着月亮的温柔和星星的光亮顺着银河进入你梦里所有的夜都一样每一个星星和你都不一样要时刻记得发光呀,84,22750,45,评论
如果情绪有天气 那我困在雪天里,华语-流行-浪漫,介绍：雪花飘落 世界都变得柔软了冬天储藏浪漫 春天漫山遍野时馈赠于你你说 这个冬天会遇见心软的神吗,136,14547,43,2
「高燃古(国)风」乱世封疆，谁与争王,华语-古风,介绍：乱世征战，夜伴孤影，心系一人，不离不弃。相逢四月，犹度半生，蓦然回首，梦醒时分。来浅浅领略一把快意江湖吧推荐那些比较燃，气势磅礴的古风歌曲(男攻音，女攻音，男女对唱，合唱，歌单持续更新中...)封面作者 : 仙都怪谈,65036,4495867,121,127
华语实力顶流·林俊杰 薛之谦 毛不易 陈奕迅,华语-流行-怀旧,介绍：愿你以渺小启程，以伟大结束。只要热情犹在，哪怕青春消逝 歌坛行走的CD机从陌生人，到相见，到相识，最终离别，然后忘记，不如不相见。我很清楚地知道我可以被很多人替代，但我还是想不顾一切的奔向你，只为不后悔爱过。,206,7546,403,评论
『国风』我醉酒看南山，踏破世间天地寒,华语-古风,介绍：如鲸向海，似鸟投林，不可避免，退无可退。你已经是个成熟的歌单了，要学会自己吸引歌友们不介意的话，去我主页看看我的其他歌单吧球球了,45195,3608327,418,146
民谣 | 再忆青春 致那美好的曾经,华语-民谣-孤独,介绍：时光犹如一条奔涌不息的洪流一去不复返甚至我们还来不及阅读和回顾它已滚滚而去留给我们的只有不尽的怀想和一声叹息----------------------✂-------------封面：房东的猫,13759,2703388,52,42
冬日播放器❥|接收爱的纯真与浪漫✨,华语-流行-浪漫,介绍：能遇见你是神明赐我的糖世界的善意 是晚来的温柔和干净的你等待一场姹紫嫣红的花事，是幸福，在阳光下和喜欢的人一起筑梦，是幸福，守着一段冷暖交织的光阴慢慢变老，亦是幸福。——白落梅,114,13691,30,3
冬日暖阳 | 终与这世界温暖相拥,华语-放松-流行,介绍：天冷了要照顾好自己，衣服要穿厚厚的，看起来胖胖的，让别人怕怕的，听歌也要暖暖的~这个季节，你的独家温暖配方是什么呢?在这儿留下属于你们的暖音噢~,39,8201,57,1
日落时分｜你是自己的宇宙 不开心请摇摇头,华语-夜晚-放松,介绍：日子渺小重复日日落俗 日日开心喜燥无常 懒且随意所有的努力都在慢慢变得清晰我们不应该看到别人发光就觉得自己暗淡无光你可以是一朵玫瑰也可以是生生不息的宇宙世事千帆过前方终会是温柔和月光,2147,106842,45,90
小酌一杯炉火前 白色人间又一年,华语-流行-治愈,介绍：在无法预料的未来里 希望我们平平安安就好 这个时代没有确定性 疫情阻挡了太多美好 想做的事情就勇敢去做吧 见想见的人 不遗余力的表达爱意,70,11851,42,评论
夜晚温柔｜当颗星星 有棱有角还会发光,华语-夜晚-治愈,介绍：抬头看着星星在唱歌它的呼吸好似对我说它说你要慢慢长大不只为自己活着也为我们的同一片未来生活并不天天称心如意但要尽力把它过得鲜活有趣它应该是一段奇妙之旅而不是一次漫长的苦行,1752,120194,45,64
精选/一听就中毒的rap,华语-流行-说唱,介绍：说唱 是指有节奏地说话的特殊唱歌形式。发源于纽约贫困黑人聚居区。它以在机械的节奏声的背景下，快速地诉说一连串押韵的诗句为特征。这种形式来源之一是过去电台节目主持人在介绍唱片时所用的一种快速的、押韵的行话性的语言。斥责或说唱音乐的节奏，布鲁斯音乐风格包括vocals 等巧妙地和音乐融合。陪同一般包括电子鼓敲打与样品（数字式地被隔绝的酣然的叮咬） 被结合从其它音乐录音。,22595,2431446,198,85
浪漫冬至｜冬天到了，爱的人也在路上✨,华语-流行-浪漫,介绍：风花雪月是这世间一等畅快事，我要这风凭我念，我要这花随我心，我要这雪知我意，我要你，如此月，入我怀。溫柔是宝藏，你也是❤️,47,7399,45,评论
励志歌单｜心有暖阳 向阳而生 逐光而行,华语-流行-学习,介绍：我知道这世界上没有最好，只有更好。我想要的一切，都要靠自己的努力得到。我生来平庸，却也生来骄傲。每一种热爱，都值得全力以赴！奋斗没有终点，任何时候都是起点。累的熬不住的时候，告诉自己，再坚持一下！加油！,157,11779,30,2
耳机里的乐队| 3s带你逃离城市喧嚣,华语-摇滚-放松,介绍：努力去听风的声音，不必在意风的方向…,10410,1242780,99,41
神仙翻唱♡超好听的翻唱宝藏歌曲,华语-翻唱-校园,介绍：喜欢歌单的可以点个关注哟此歌单推荐翻唱歌曲喜欢一首歌会单曲循环爱上一个人会不断原谅可是歌听腻了就会切掉所以人累了他该收起一而再三的宽容谢谢大家的支持欢迎各大佬在歌单留言我会持续更新歌单...,106,5929,384,7
夜色渐浓｜落日是一场零成本的治愈方式,华语-夜晚-治愈,介绍：有所为 有所爱 有所期待生活不在别处 眼下即是全部在长大 在失去 在接受 在成长在理想的状态里生活 自由又自在奔赴简单快乐的生活里捂住耳朵 做你想做的生活不论好坏 每天都是限量版,253,63011,45,评论
纯粹美好|《时光音乐会第二季》音频收录,华语-流行,介绍：（更新ing～）本歌单收录《时光音乐会》第二季节目内容音频。《时光音乐会》是由湖南卫视、芒果TV双平台制作的中国首档户外音乐慢音综，是一场时代歌手的顶级聚会。第二季由阿杜、梁咏琪、田震、邓紫棋、张栋梁、孙悦、周深、胡夏8位时光音乐人继续以返璞归真、纯粹美好的制作理念回归质朴的自然环境，生动诠释音乐艺术与自然生活互相启迪、彼此交融的温暖力量。,1626,119631,23,25
夜晚时分｜望着同一个月亮 就当我们见面了,华语-夜晚-放松,介绍：我是银河里的流浪家你是月球里的常驻民我环游整个宇宙只为找寻你的踪迹生活有时会出现一个大洞我们可以只看甜的部分十里清风 万顷星河你和他们一样都是小宝藏慢慢理解世界慢慢更新自己一路人生 要去开心要去期待 要去热爱,1734,90454,45,60
孤寂之冬｜爱在凌冬的寒风中冰封,华语-流行-伤感,介绍：故事总要有结束的时候，但不是每个人都有尾声的。而我的尾声，冰封在了你走的冬天。从此对你的相思地老天荒，未曾融化。,26,6672,30,评论
夜晚时分｜夕阳落在你身上 你也会快乐一场,华语-夜晚-快乐,介绍：乐观面对 才能找到藏在生活里的解药无论身处哪里永远要支棱着嘴角上扬大步昂扬的朝着光 向着阳坚定有力量的走下去晚霞温柔 人间浪漫要陪在值得的人身边一年又一年,1412,105662,45,39
夜间时分｜远的从来都不是距离 是爱,华语-夜晚-快乐,介绍：世界上最远的距离不是树与树的距离而是同根生长的树枝却无法在风中相依远的从来都不是距离是爱我想让你知道你不是我权衡利弊后的选择而是我怦然心动后明知不可为而为之的坚定这是我对这份感情最大的诚意在这个爱意横行的时代我想和你慢慢来,1982,154844,45,52
相信音乐版权回归|唤起心中尚未崩坏的地方,华语-流行,介绍：相信音乐是华语乐坛具有重要影响力的独立唱片公司之一，旗下囊括了李宗盛、五月天、刘若英、苏慧伦、丁当、家家、白安等在华语乐坛有着举足轻重之地位的歌手及制作人。出品发行了多首传唱至今的经典曲目，创造了无数人的时代回忆，成为了青春的代名词。相信音乐版权回归云村！现在，叩开时空之门，一起解锁相信音乐的宝藏曲库！,39966,3223696,83,1576
冬至来临|愿曲暖众心❤愿众有伴,放松-华语-流行,介绍：寒窗晓月，暮然回首，腊梅独开冬将至；清霜铺地，晚风渐凉，无喜无忧情相守；迷雾汹涌，秋去冬来，一声问候暖依旧；冬至已到，短信相告，天冷加衣勿感冒；值此冬至之际，愿你身体健康，生活幸福，天天好心情。,27,8600,53,1
旅行小时光：心情与秋风一样凉爽,华语-流行,介绍：秋天来了，不一起出去看场满山的黄叶与天边的日落这个秋天将毫无意义。旅行的时候，可别忘了点上几首爱听的歌，让这段旅程更有乐趣。,250,57013,52,评论
中文跑步歌单｜燃烧我的卡路里,流行-华语-运动,介绍：跑步歌单---华语流行——————————————01.能坚持跑步的人，至少有个好身体。02.最好的跑步状态：不是快，而是强大；对一个跑者最好的称赞：不是快，而是坚强。03.不要把跑步太当回事，也别把跑步不当回事。04.长期跑步有伤害吗?有，会伤害到你的同龄人。,122,8922,101,4
